000000000000000000000047;[000000000000000000000000];000000000000000000000393;000000000000000000000877;buys;1693881326775
000000000000000000000048;[000000000000000000000000];000000000000000000000215;000000000000000000000393;transfers_ownership;car378|1693967726775
000000000000000000000049;[000000000000000000000000];000000000000000000000393;000000000000000000000877;owns;1693967726775
000000000000000000000050;[000000000000000000000000];000000000000000000000041;000000000000000000000551;buys;1693967726775
000000000000000000000051;[000000000000000000000000];000000000000000000000041;000000000000000000000551;owns;1694054126775
000000000000000000000052;[000000000000000000000000];000000000000000000000041;000000000000000000000551;sells;1694140526775
000000000000000000000051;[000000000000000000000000];000000000000000000000041;000000000000000000000551;owns;1694054126775|1694140526775
000000000000000000000053;[000000000000000000000000];000000000000000000000359;000000000000000000000551;buys;1694140526775
000000000000000000000054;[000000000000000000000000];000000000000000000000041;000000000000000000000359;transfers_ownership;car52|1694226926775
000000000000000000000055;[000000000000000000000000];000000000000000000000359;000000000000000000000551;owns;1694226926775
000000000000000000000056;[000000000000000000000000];000000000000000000000027;000000000000000000000984;buys;1694226926775
000000000000000000000057;[000000000000000000000000];000000000000000000000027;000000000000000000000984;owns;1694313326775
000000000000000000000058;[000000000000000000000000];000000000000000000000383;000000000000000000000992;buys;1694399726775
000000000000000000000059;[000000000000000000000000];000000000000000000000383;000000000000000000000992;owns;1694486126775
000000000000000000000060;[000000000000000000000000];000000000000000000000129;000000000000000000000545;buys;1694572526775
000000000000000000000061;[000000000000000000000000];000000000000000000000129;000000000000000000000545;owns;1694658926775
000000000000000000000062;[000000000000000000000000];000000000000000000000211;000000000000000000000995;buys;1694745326775
000000000000000000000063;[000000000000000000000000];000000000000000000000211;000000000000000000000995;owns;1694831726775
000000000000000000000064;[000000000000000000000000];000000000000000000000211;000000000000000000000995;sells;1694918126775
000000000000000000000063;[000000000000000000000000];000000000000000000000211;000000000000000000000995;owns;1694831726775|1694918126775
000000000000000000000065;[000000000000000000000000];000000000000000000000303;000000000000000000000995;buys;1694918126775
000000000000000000000066;[000000000000000000000000];000000000000000000000211;000000000000000000000303;transfers_ownership;car496|1695004526775
000000000000000000000067;[000000000000000000000000];000000000000000000000303;000000000000000000000995;owns;1695004526775
000000000000000000000068;[000000000000000000000000];000000000000000000000369;000000000000000000000679;buys;1695004526775
000000000000000000000069;[000000000000000000000000];000000000000000000000369;000000000000000000000679;owns;1695090926775
000000000000000000000070;[000000000000000000000000];000000000000000000000076;000000000000000000000773;buys;1695177326775
000000000000000000000071;[000000000000000000000000];000000000000000000000076;000000000000000000000773;owns;1695263726775
000000000000000000000072;[000000000000000000000000];000000000000000000000356;000000000000000000000714;buys;1695350126775
000000000000000000000073;[000000000000000000000000];000000000000000000000356;000000000000000000000714;owns;1695436526775
000000000000000000000074;[000000000000000000000000];000000000000000000000356;000000000000000000000714;sells;1695522926775
000000000000000000000073;[000000000000000000000000];000000000000000000000356;000000000000000000000714;owns;1695436526775|1695522926775
000000000000000000000075;[000000000000000000000000];000000000000000000000410;000000000000000000000714;buys;1695522926775
000000000000000000000076;[000000000000000000000000];000000000000000000000356;000000000000000000000410;transfers_ownership;car215|1695609326775
000000000000000000000077;[000000000000000000000000];000000000000000000000410;000000000000000000000714;owns;1695609326775
000000000000000000000078;[000000000000000000000000];000000000000000000000038;000000000000000000000583;buys;1695609326775
000000000000000000000079;[000000000000000000000000];000000000000000000000038;000000000000000000000583;owns;1695695726775
000000000000000000000080;[000000000000000000000000];000000000000000000000268;000000000000000000000748;buys;1695782126775
000000000000000000000081;[000000000000000000000000];000000000000000000000268;000000000000000000000748;owns;1695868526775
000000000000000000000082;[000000000000000000000000];000000000000000000000057;000000000000000000000732;buys;1695954926775
000000000000000000000083;[000000000000000000000000];000000000000000000000057;000000000000000000000732;owns;1696041326775
000000000000000000000084;[000000000000000000000000];000000000000000000000057;000000000000000000000732;sells;1696127726775
000000000000000000000083;[000000000000000000000000];000000000000000000000057;000000000000000000000732;owns;1696041326775|1696127726775
000000000000000000000085;[000000000000000000000000];000000000000000000000092;000000000000000000000732;buys;1696127726775
000000000000000000000086;[000000000000000000000000];000000000000000000000057;000000000000000000000092;transfers_ownership;car233|1696214126775
000000000000000000000087;[000000000000000000000000];000000000000000000000092;000000000000000000000732;owns;1696214126775
000000000000000000000088;[000000000000000000000000];000000000000000000000139;000000000000000000000784;buys;1696214126775
000000000000000000000089;[000000000000000000000000];000000000000000000000139;000000000000000000000784;owns;1696300526775
000000000000000000000090;[000000000000000000000000];000000000000000000000163;000000000000000000000739;buys;1696386926775
000000000000000000000091;[000000000000000000000000];000000000000000000000163;000000000000000000000739;owns;1696473326775
000000000000000000000092;[000000000000000000000000];000000000000000000000163;000000000000000000000739;sells;1696559726775
000000000000000000000091;[000000000000000000000000];000000000000000000000163;000000000000000000000739;owns;1696473326775|1696559726775
000000000000000000000093;[000000000000000000000000];000000000000000000000264;000000000000000000000739;buys;1696559726775
000000000000000000000094;[000000000000000000000000];000000000000000000000163;000000000000000000000264;transfers_ownership;car240|1696646126775
000000000000000000000095;[000000000000000000000000];000000000000000000000264;000000000000000000000739;owns;1696646126775
000000000000000000000096;[000000000000000000000000];000000000000000000000240;000000000000000000000525;buys;1696646126775
000000000000000000000097;[000000000000000000000000];000000000000000000000240;000000000000000000000525;owns;1696732526775
000000000000000000000098;[000000000000000000000000];000000000000000000000240;000000000000000000000525;sells;1696818926775
000000000000000000000097;[000000000000000000000000];000000000000000000000240;000000000000000000000525;owns;1696732526775|1696818926775
000000000000000000000099;[000000000000000000000000];000000000000000000000323;000000000000000000000525;buys;1696818926775
000000000000000000000100;[000000000000000000000000];000000000000000000000240;000000000000000000000323;transfers_ownership;car26|1696905326775
000000000000000000000101;[000000000000000000000000];000000000000000000000323;000000000000000000000525;owns;1696905326775
000000000000000000000102;[000000000000000000000000];000000000000000000000293;000000000000000000000987;buys;1696905326775
000000000000000000000103;[000000000000000000000000];000000000000000000000293;000000000000000000000987;owns;1696991726775
000000000000000000000104;[000000000000000000000000];000000000000000000000293;000000000000000000000987;sells;1697078126775
000000000000000000000103;[000000000000000000000000];000000000000000000000293;000000000000000000000987;owns;1696991726775|1697078126775
000000000000000000000105;[000000000000000000000000];000000000000000000000312;000000000000000000000987;buys;1697078126775
000000000000000000000106;[000000000000000000000000];000000000000000000000293;000000000000000000000312;transfers_ownership;car488|1697164526775
000000000000000000000107;[000000000000000000000000];000000000000000000000312;000000000000000000000987;owns;1697164526775
000000000000000000000108;[000000000000000000000000];000000000000000000000147;000000000000000000000618;buys;1697164526775
000000000000000000000109;[000000000000000000000000];000000000000000000000147;000000000000000000000618;owns;1697250926775
000000000000000000000110;[000000000000000000000000];000000000000000000000404;000000000000000000000507;buys;1697337326775
000000000000000000000111;[000000000000000000000000];000000000000000000000404;000000000000000000000507;owns;1697423726775
000000000000000000000112;[000000000000000000000000];000000000000000000000404;000000000000000000000507;sells;1697510126775
000000000000000000000111;[000000000000000000000000];000000000000000000000404;000000000000000000000507;owns;1697423726775|1697510126775
000000000000000000000113;[000000000000000000000000];000000000000000000000299;000000000000000000000507;buys;1697510126775
000000000000000000000114;[000000000000000000000000];000000000000000000000404;000000000000000000000299;transfers_ownership;car8|1697596526775
000000000000000000000115;[000000000000000000000000];000000000000000000000299;000000000000000000000507;owns;1697596526775
000000000000000000000116;[000000000000000000000000];000000000000000000000057;000000000000000000000635;buys;1697596526775
000000000000000000000117;[000000000000000000000000];000000000000000000000057;000000000000000000000635;owns;1697682926775
000000000000000000000118;[000000000000000000000000];000000000000000000000341;000000000000000000000587;buys;1697769326775
000000000000000000000119;[000000000000000000000000];000000000000000000000341;000000000000000000000587;owns;1697855726775
000000000000000000000120;[000000000000000000000000];000000000000000000000088;000000000000000000000815;buys;1697942126775
000000000000000000000121;[000000000000000000000000];000000000000000000000088;000000000000000000000815;owns;1698028526775
000000000000000000000122;[000000000000000000000000];000000000000000000000053;000000000000000000000529;buys;1698114926775
000000000000000000000123;[000000000000000000000000];000000000000000000000053;000000000000000000000529;owns;1698201326775
000000000000000000000124;[000000000000000000000000];000000000000000000000053;000000000000000000000529;sells;1698287726775
000000000000000000000123;[000000000000000000000000];000000000000000000000053;000000000000000000000529;owns;1698201326775|1698287726775
000000000000000000000125;[000000000000000000000000];000000000000000000000407;000000000000000000000529;buys;1698287726775
000000000000000000000126;[000000000000000000000000];000000000000000000000053;000000000000000000000407;transfers_ownership;car30|1698374126775
000000000000000000000127;[000000000000000000000000];000000000000000000000407;000000000000000000000529;owns;1698374126775
000000000000000000000128;[000000000000000000000000];000000000000000000000374;000000000000000000000826;buys;1698374126775
000000000000000000000129;[000000000000000000000000];000000000000000000000374;000000000000000000000826;owns;1698460526775
000000000000000000000130;[000000000000000000000000];000000000000000000000140;000000000000000000000989;buys;1698546926775
000000000000000000000131;[000000000000000000000000];000000000000000000000140;000000000000000000000989;owns;1698633326775
000000000000000000000132;[000000000000000000000000];000000000000000000000362;000000000000000000000554;buys;1698719726775
000000000000000000000133;[000000000000000000000000];000000000000000000000362;000000000000000000000554;owns;1698806126775
000000000000000000000134;[000000000000000000000000];000000000000000000000362;000000000000000000000554;sells;1698892526775
000000000000000000000133;[000000000000000000000000];000000000000000000000362;000000000000000000000554;owns;1698806126775|1698892526775
000000000000000000000135;[000000000000000000000000];000000000000000000000240;000000000000000000000554;buys;1698892526775
000000000000000000000136;[000000000000000000000000];000000000000000000000362;000000000000000000000240;transfers_ownership;car55|1698978926775
000000000000000000000137;[000000000000000000000000];000000000000000000000240;000000000000000000000554;owns;1698978926775
000000000000000000000138;[000000000000000000000000];000000000000000000000063;000000000000000000000836;buys;1698978926775
000000000000000000000139;[000000000000000000000000];000000000000000000000063;000000000000000000000836;owns;1699065326775
000000000000000000000140;[000000000000000000000000];000000000000000000000063;000000000000000000000836;sells;1699151726775
000000000000000000000139;[000000000000000000000000];000000000000000000000063;000000000000000000000836;owns;1699065326775|1699151726775
000000000000000000000141;[000000000000000000000000];000000000000000000000458;000000000000000000000836;buys;1699151726775
000000000000000000000142;[000000000000000000000000];000000000000000000000063;000000000000000000000458;transfers_ownership;car337|1699238126775
000000000000000000000143;[000000000000000000000000];000000000000000000000458;000000000000000000000836;owns;1699238126775
000000000000000000000144;[000000000000000000000000];000000000000000000000217;000000000000000000000622;buys;1699238126775
000000000000000000000145;[000000000000000000000000];000000000000000000000217;000000000000000000000622;owns;1699324526775
000000000000000000000146;[000000000000000000000000];000000000000000000000354;000000000000000000000938;buys;1699410926775
000000000000000000000147;[000000000000000000000000];000000000000000000000354;000000000000000000000938;owns;1699497326775
000000000000000000000148;[000000000000000000000000];000000000000000000000354;000000000000000000000938;sells;1699583726775
000000000000000000000147;[000000000000000000000000];000000000000000000000354;000000000000000000000938;owns;1699497326775|1699583726775
000000000000000000000149;[000000000000000000000000];000000000000000000000326;000000000000000000000938;buys;1699583726775
000000000000000000000150;[000000000000000000000000];000000000000000000000354;000000000000000000000326;transfers_ownership;car439|1699670126775
000000000000000000000151;[000000000000000000000000];000000000000000000000326;000000000000000000000938;owns;1699670126775
000000000000000000000152;[000000000000000000000000];000000000000000000000435;000000000000000000000957;buys;1699670126775
000000000000000000000153;[000000000000000000000000];000000000000000000000435;000000000000000000000957;owns;1699756526775
000000000000000000000154;[000000000000000000000000];000000000000000000000435;000000000000000000000957;sells;1699842926775
000000000000000000000153;[000000000000000000000000];000000000000000000000435;000000000000000000000957;owns;1699756526775|1699842926775
000000000000000000000155;[000000000000000000000000];000000000000000000000224;000000000000000000000957;buys;1699842926775
000000000000000000000156;[000000000000000000000000];000000000000000000000435;000000000000000000000224;transfers_ownership;car458|1699929326775
000000000000000000000157;[000000000000000000000000];000000000000000000000224;000000000000000000000957;owns;1699929326775
000000000000000000000158;[000000000000000000000000];000000000000000000000301;000000000000000000000913;buys;1699929326775
000000000000000000000159;[000000000000000000000000];000000000000000000000301;000000000000000000000913;owns;1700015726775
000000000000000000000160;[000000000000000000000000];000000000000000000000301;000000000000000000000913;sells;1700102126775
000000000000000000000159;[000000000000000000000000];000000000000000000000301;000000000000000000000913;owns;1700015726775|1700102126775
000000000000000000000161;[000000000000000000000000];000000000000000000000359;000000000000000000000913;buys;1700102126775
000000000000000000000162;[000000000000000000000000];000000000000000000000301;000000000000000000000359;transfers_ownership;car414|1700188526775
000000000000000000000163;[000000000000000000000000];000000000000000000000359;000000000000000000000913;owns;1700188526775
000000000000000000000164;[000000000000000000000000];000000000000000000000056;000000000000000000000740;buys;1700188526775
000000000000000000000165;[000000000000000000000000];000000000000000000000056;000000000000000000000740;owns;1700274926775
000000000000000000000166;[000000000000000000000000];000000000000000000000067;000000000000000000000720;buys;1700361326775
000000000000000000000167;[000000000000000000000000];000000000000000000000067;000000000000000000000720;owns;1700447726775
000000000000000000000168;[000000000000000000000000];000000000000000000000067;000000000000000000000720;sells;1700534126775
000000000000000000000167;[000000000000000000000000];000000000000000000000067;000000000000000000000720;owns;1700447726775|1700534126775
000000000000000000000169;[000000000000000000000000];000000000000000000000348;000000000000000000000720;buys;1700534126775
000000000000000000000170;[000000000000000000000000];000000000000000000000067;000000000000000000000348;transfers_ownership;car221|1700620526775
000000000000000000000171;[000000000000000000000000];000000000000000000000348;000000000000000000000720;owns;1700620526775
000000000000000000000172;[000000000000000000000000];000000000000000000000139;000000000000000000000636;buys;1700620526775
000000000000000000000173;[000000000000000000000000];000000000000000000000139;000000000000000000000636;owns;1700706926775
000000000000000000000174;[000000000000000000000000];000000000000000000000485;000000000000000000000591;buys;1700793326775
000000000000000000000175;[000000000000000000000000];000000000000000000000485;000000000000000000000591;owns;1700879726775
000000000000000000000176;[000000000000000000000000];000000000000000000000485;000000000000000000000591;sells;1700966126775
000000000000000000000175;[000000000000000000000000];000000000000000000000485;000000000000000000000591;owns;1700879726775|1700966126775
000000000000000000000177;[000000000000000000000000];000000000000000000000247;000000000000000000000591;buys;1700966126775
000000000000000000000178;[000000000000000000000000];000000000000000000000485;000000000000000000000247;transfers_ownership;car92|1701052526775
000000000000000000000179;[000000000000000000000000];000000000000000000000247;000000000000000000000591;owns;1701052526775
000000000000000000000180;[000000000000000000000000];000000000000000000000273;000000000000000000000729;buys;1701052526775
000000000000000000000181;[000000000000000000000000];000000000000000000000273;000000000000000000000729;owns;1701138926775
000000000000000000000182;[000000000000000000000000];000000000000000000000197;000000000000000000000971;buys;1701225326775
000000000000000000000183;[000000000000000000000000];000000000000000000000197;000000000000000000000971;owns;1701311726775
000000000000000000000184;[000000000000000000000000];000000000000000000000197;000000000000000000000971;sells;1701398126775
000000000000000000000183;[000000000000000000000000];000000000000000000000197;000000000000000000000971;owns;1701311726775|1701398126775
000000000000000000000185;[000000000000000000000000];000000000000000000000105;000000000000000000000971;buys;1701398126775
000000000000000000000186;[000000000000000000000000];000000000000000000000197;000000000000000000000105;transfers_ownership;car472|1701484526775
000000000000000000000187;[000000000000000000000000];000000000000000000000105;000000000000000000000971;owns;1701484526775
000000000000000000000188;[000000000000000000000000];000000000000000000000074;000000000000000000000795;buys;1701484526775
000000000000000000000189;[000000000000000000000000];000000000000000000000074;000000000000000000000795;owns;1701570926775
000000000000000000000190;[000000000000000000000000];000000000000000000000080;000000000000000000000619;buys;1701657326775
000000000000000000000191;[000000000000000000000000];000000000000000000000080;000000000000000000000619;owns;1701743726775
000000000000000000000192;[000000000000000000000000];000000000000000000000080;000000000000000000000619;sells;1701830126775
000000000000000000000191;[000000000000000000000000];000000000000000000000080;000000000000000000000619;owns;1701743726775|1701830126775
000000000000000000000193;[000000000000000000000000];000000000000000000000187;000000000000000000000619;buys;1701830126775
000000000000000000000194;[000000000000000000000000];000000000000000000000080;000000000000000000000187;transfers_ownership;car120|1701916526775
000000000000000000000195;[000000000000000000000000];000000000000000000000187;000000000000000000000619;owns;1701916526775
000000000000000000000196;[000000000000000000000000];000000000000000000000063;000000000000000000000670;buys;1701916526775
000000000000000000000197;[000000000000000000000000];000000000000000000000063;000000000000000000000670;owns;1702002926775
000000000000000000000198;[000000000000000000000000];000000000000000000000474;000000000000000000000847;buys;1702089326775
000000000000000000000199;[000000000000000000000000];000000000000000000000474;000000000000000000000847;owns;1702175726775
000000000000000000000200;[000000000000000000000000];000000000000000000000474;000000000000000000000847;sells;1702262126775
000000000000000000000199;[000000000000000000000000];000000000000000000000474;000000000000000000000847;owns;1702175726775|1702262126775
000000000000000000000201;[000000000000000000000000];000000000000000000000063;000000000000000000000847;buys;1702262126775
000000000000000000000202;[000000000000000000000000];000000000000000000000474;000000000000000000000063;transfers_ownership;car348|1702348526775
000000000000000000000203;[000000000000000000000000];000000000000000000000063;000000000000000000000847;owns;1702348526775
000000000000000000000204;[000000000000000000000000];000000000000000000000130;000000000000000000000684;buys;1702348526775
000000000000000000000205;[000000000000000000000000];000000000000000000000130;000000000000000000000684;owns;1702434926775
000000000000000000000206;[000000000000000000000000];000000000000000000000130;000000000000000000000684;sells;1702521326775
000000000000000000000205;[000000000000000000000000];000000000000000000000130;000000000000000000000684;owns;1702434926775|1702521326775
000000000000000000000207;[000000000000000000000000];000000000000000000000448;000000000000000000000684;buys;1702521326775
000000000000000000000208;[000000000000000000000000];000000000000000000000130;000000000000000000000448;transfers_ownership;car185|1702607726775
000000000000000000000209;[000000000000000000000000];000000000000000000000448;000000000000000000000684;owns;1702607726775
000000000000000000000210;[000000000000000000000000];000000000000000000000449;000000000000000000000867;buys;1702607726775
000000000000000000000211;[000000000000000000000000];000000000000000000000449;000000000000000000000867;owns;1702694126775
000000000000000000000212;[000000000000000000000000];000000000000000000000460;000000000000000000000512;buys;1702780526775
000000000000000000000213;[000000000000000000000000];000000000000000000000460;000000000000000000000512;owns;1702866926775
000000000000000000000214;[000000000000000000000000];000000000000000000000041;000000000000000000000936;buys;1702953326775
000000000000000000000215;[000000000000000000000000];000000000000000000000041;000000000000000000000936;owns;1703039726775
000000000000000000000216;[000000000000000000000000];000000000000000000000287;000000000000000000000950;buys;1703126126775
000000000000000000000217;[000000000000000000000000];000000000000000000000287;000000000000000000000950;owns;1703212526775
000000000000000000000218;[000000000000000000000000];000000000000000000000287;000000000000000000000950;sells;1703298926775
000000000000000000000217;[000000000000000000000000];000000000000000000000287;000000000000000000000950;owns;1703212526775|1703298926775
000000000000000000000219;[000000000000000000000000];000000000000000000000233;000000000000000000000950;buys;1703298926775
000000000000000000000220;[000000000000000000000000];000000000000000000000287;000000000000000000000233;transfers_ownership;car451|1703385326775
000000000000000000000221;[000000000000000000000000];000000000000000000000233;000000000000000000000950;owns;1703385326775
000000000000000000000222;[000000000000000000000000];000000000000000000000398;000000000000000000000878;buys;1703385326775
000000000000000000000223;[000000000000000000000000];000000000000000000000398;000000000000000000000878;owns;1703471726775
000000000000000000000224;[000000000000000000000000];000000000000000000000337;000000000000000000000577;buys;1703558126775
000000000000000000000225;[000000000000000000000000];000000000000000000000337;000000000000000000000577;owns;1703644526775
000000000000000000000226;[000000000000000000000000];000000000000000000000337;000000000000000000000577;sells;1703730926775
000000000000000000000225;[000000000000000000000000];000000000000000000000337;000000000000000000000577;owns;1703644526775|1703730926775
000000000000000000000227;[000000000000000000000000];000000000000000000000146;000000000000000000000577;buys;1703730926775
000000000000000000000228;[000000000000000000000000];000000000000000000000337;000000000000000000000146;transfers_ownership;car78|1703817326775
000000000000000000000229;[000000000000000000000000];000000000000000000000146;000000000000000000000577;owns;1703817326775
000000000000000000000230;[000000000000000000000000];000000000000000000000364;000000000000000000000875;buys;1703817326775
000000000000000000000231;[000000000000000000000000];000000000000000000000364;000000000000000000000875;owns;1703903726775
000000000000000000000232;[000000000000000000000000];000000000000000000000204;000000000000000000000745;buys;1703990126775
000000000000000000000233;[000000000000000000000000];000000000000000000000204;000000000000000000000745;owns;1704076526775
000000000000000000000234;[000000000000000000000000];000000000000000000000318;000000000000000000000972;buys;1704162926775
000000000000000000000235;[000000000000000000000000];000000000000000000000318;000000000000000000000972;owns;1704249326775
000000000000000000000236;[000000000000000000000000];000000000000000000000318;000000000000000000000972;sells;1704335726775
000000000000000000000235;[000000000000000000000000];000000000000000000000318;000000000000000000000972;owns;1704249326775|1704335726775
000000000000000000000237;[000000000000000000000000];000000000000000000000220;000000000000000000000972;buys;1704335726775
000000000000000000000238;[000000000000000000000000];000000000000000000000318;000000000000000000000220;transfers_ownership;car473|1704422126775
000000000000000000000239;[000000000000000000000000];000000000000000000000220;000000000000000000000972;owns;1704422126775
000000000000000000000240;[000000000000000000000000];000000000000000000000388;000000000000000000000844;buys;1704422126775
000000000000000000000241;[000000000000000000000000];000000000000000000000388;000000000000000000000844;owns;1704508526775
000000000000000000000242;[000000000000000000000000];000000000000000000000388;000000000000000000000844;sells;1704594926775
000000000000000000000241;[000000000000000000000000];000000000000000000000388;000000000000000000000844;owns;1704508526775|1704594926775
000000000000000000000243;[000000000000000000000000];000000000000000000000035;000000000000000000000844;buys;1704594926775
000000000000000000000244;[000000000000000000000000];000000000000000000000388;000000000000000000000035;transfers_ownership;car345|1704681326775
000000000000000000000245;[000000000000000000000000];000000000000000000000035;000000000000000000000844;owns;1704681326775
000000000000000000000246;[000000000000000000000000];000000000000000000000091;000000000000000000000692;buys;1704681326775
000000000000000000000247;[000000000000000000000000];000000000000000000000091;000000000000000000000692;owns;1704767726775
000000000000000000000248;[000000000000000000000000];000000000000000000000091;000000000000000000000692;sells;1704854126775
000000000000000000000247;[000000000000000000000000];000000000000000000000091;000000000000000000000692;owns;1704767726775|1704854126775
000000000000000000000249;[000000000000000000000000];000000000000000000000162;000000000000000000000692;buys;1704854126775
000000000000000000000250;[000000000000000000000000];000000000000000000000091;000000000000000000000162;transfers_ownership;car193|1704940526775
000000000000000000000251;[000000000000000000000000];000000000000000000000162;000000000000000000000692;owns;1704940526775
000000000000000000000252;[000000000000000000000000];000000000000000000000128;000000000000000000000572;buys;1704940526775
000000000000000000000253;[000000000000000000000000];000000000000000000000128;000000000000000000000572;owns;1705026926775
000000000000000000000254;[000000000000000000000000];000000000000000000000128;000000000000000000000572;sells;1705113326775
000000000000000000000253;[000000000000000000000000];000000000000000000000128;000000000000000000000572;owns;1705026926775|1705113326775
000000000000000000000255;[000000000000000000000000];000000000000000000000000;000000000000000000000572;buys;1705113326775
000000000000000000000256;[000000000000000000000000];000000000000000000000128;000000000000000000000000;transfers_ownership;car73|1705199726775
000000000000000000000257;[000000000000000000000000];000000000000000000000000;000000000000000000000572;owns;1705199726775
000000000000000000000258;[000000000000000000000000];000000000000000000000128;000000000000000000000916;buys;1705199726775
000000000000000000000259;[000000000000000000000000];000000000000000000000128;000000000000000000000916;owns;1705286126775
